batch_id,temperature_c,pressure_bar,vibration_mm_s,humidity_pct,line_speed_mpm,tool_wear_pct,power_kw,target
B1054,69.88332305568242,5.367145548707084,1.9108428640283894,45.12626208389489,114.4444408550834,44.15789757639589,14.342324150133738,1
B1055,69.12504968290496,5.208391133119176,0.8462583275316424,48.627149371579044,125.13005186131532,42.41103738010108,15.605540178396248,0
B1056,70.76185986947992,,2.410779360681233,54.97157079375581,110.28810857280722,27.4988078625658,14.215928635482403,0
B1057,78.72723590055477,5.454979538461689,0.6921474338436275,43.76780968674321,144.66452565350536,53.40473590982154,16.10749533652481,0
B1058,68.1037599793804,4.037819840376751,2.7014371726683652,35.1033087657853,106.85152763725205,44.422410314365834,16.714479887377365,0
B1059,76.35725259566166,5.59994360116572,2.202897273993013,34.58381772737252,114.93855368840738,47.658602572618186,14.948141241001144,0
B1060,64.42708602772888,4.61078834810182,4.009561439659138,39.18410853305707,121.61173054045975,57.27842135927438,16.884874957447728,0
B1061,70.49301736506402,4.334620518664353,1.2198915570205555,38.80782597260044,103.61726509369564,5.569218251576182,14.067628141946486,0
B1062,72.73238879297253,5.164953253684791,2.017870327167494,46.91772468966064,124.95779292881393,86.69263131845803,16.2604248077111,1
B1063,74.63800049111676,5.250388601988672,3.5386301607384505,39.67783892481677,144.17865716201234,11.397865725057313,21.14092487980244,0
B1064,75.20051960906785,4.783896301256632,3.0531117122331315,43.08071528125157,112.64306758959434,45.58322725843951,19.387893754618425,0
B1065,75.57006255839967,5.698619114600785,1.5430303587360803,42.58139880512565,125.92714228547588,23.663558771544327,18.91242887877956,0
B1066,70.43073717488203,4.394694900177456,2.2791739426987583,44.91644497406405,78.75846920942166,52.140413243288776,16.293887176185947,0
B1067,69.91941693300944,4.955833750736465,2.10159948513207,57.25753032066186,119.41606199272739,30.220709791742404,15.120613090101607,0
B1068,75.86089146565719,4.8490755190402,2.325564693915326,52.63363312601362,115.30436571110693,82.40058482563435,15.993856633824581,1
B1069,71.13913053803273,5.172047637796396,1.5410556512121363,48.11290590693203,107.72253596384422,40.67238505661782,18.404938380828767,0
B1070,66.25941154497936,5.367318570788344,2.0285436778394126,44.772816035934135,136.221757044428,62.48800001915936,20.40998891539867,0
B1071,66.90020753698434,4.595264230225873,0.8215580997786289,44.96737140363885,115.10634477564258,27.399175533309105,20.485208317697705,0
B1072,67.86246471299275,5.634569606473737,2.208098761494466,50.29422528966364,117.33783769359619,6.746553544461575,19.88734719746333,0
B1073,74.23722334824194,5.23780142100082,2.4600165387374657,52.08918351346603,114.34210687816393,41.373908205194844,16.877374899050523,0
B1074,72.64091581231754,4.064832248012854,1.918064469884893,41.646677457295795,91.24776192352385,53.28378406024611,18.554009631288775,0
B1075,75.10718409330495,4.024845135761781,0.8079592875321697,48.25536528929962,103.02020339884558,46.359243613557524,17.793046433918057,0
B1076,70.0773630914856,5.1926084242424135,2.89082549028117,33.77866301935881,134.41640229180325,91.5812927436974,18.05738252031155,0
B1077,72.71342860984521,5.067419609328188,2.391620030394242,49.48199648919418,88.35074029680042,68.61552564614254,22.981681373311588,1
B1078,74.81515677285302,5.13794793185522,1.5191879218392186,53.3350446937108,108.50526975576442,94.61028205628557,14.623599478592052,1
B1079,70.60794057125892,5.1832105260818695,1.8755196425295488,46.039519611833875,114.00419915565354,31.555408128257476,17.983711004971028,0
B1080,74.05548856900835,5.335335903706109,0.8994644777745289,60.715688972980736,146.15432800937347,76.01479516464319,21.165847595831544,0
B1081,69.02133326520007,5.76858976590898,1.2796718977776766,41.83133086794765,131.52905648244553,55.000262079195245,15.275038710926216,0
B1082,70.36625769045718,4.533337059449465,1.6697509229142886,49.52208290712283,111.6424420942035,60.058431900364944,17.083755664414248,0
B1083,70.28217947700752,4.496817044259523,3.0827366498241213,47.749226773338314,139.56770545673328,93.72678803980949,17.336115305351193,1
B1084,66.61872159484932,4.544005685267571,1.5883972872900194,47.29791632789614,108.8922626924832,63.858847977600526,18.008762611481234,0
B1085,74.19137616353512,5.373350000301224,2.612170927463007,47.19974482396677,135.13649705601009,85.89352031032261,14.988894248866321,1
B1086,69.88768946908775,5.946968427187867,1.6693470377107362,48.749735210066305,99.61684131115476,70.31752112473224,19.809629332743686,0
B1087,72.0562235342746,4.941196337056294,2.2983580486815,53.9357112042459,136.09886747683737,16.464750955227505,19.965832021528918,0
B1088,74.1633599650766,3.6989800935042076,1.9868835982849584,57.64415365392321,113.90799531793522,67.94813392900812,19.618425715039486,0
B1089,74.00939029213475,4.177604282433775,2.798445280074195,47.9842482884709,104.57243638588096,48.58840298169338,16.585177916559623,0
B1090,74.99423299037754,4.700177966322393,1.6721509294251538,53.70721250520143,116.74284580385529,87.69181936841082,18.69032373973205,1
B1091,71.5568153197076,4.865362667502871,0.8419773999980473,43.08763137613252,124.16016269580322,77.61510024714096,16.521231472948006,0
B1092,70.09515759580131,4.9549668236471645,0.994440774909094,53.36168816908363,112.57877354211432,14.37212188465027,17.76828734630267,0
B1093,71.6412680509212,5.22314867378855,1.6744980048457943,42.66605933321107,128.30930258992987,17.052407928820262,23.23762943977593,0
B1094,64.40699504718887,5.012952201506532,1.1007520234575578,55.634619552616925,111.25509174503898,11.264990161874502,18.710529830711764,0
B1095,65.4879938740961,5.829603766326045,2.428169612543641,63.47448614175268,129.30558590897036,49.39203872701557,15.887441532828218,0
B1096,66.0478517444052,4.794389616591179,1.7273854681135379,47.14541278420026,126.633330930549,12.269458328661772,18.89673774946061,0
B1097,67.51238927579334,4.682609224314675,3.9996852400211456,32.65219556434814,119.08615417938097,70.13105029172246,15.526048962660719,1
B1098,73.79898402025546,5.487325323112277,0.7098283238902945,44.16348946728624,113.37926531451075,54.712272330538944,15.862177136466974,0
B1099,67.92534425087973,4.278614758044329,2.262906542967841,56.62312594002512,122.273111936479,80.22965157978281,16.20952910091266,0
B1100,70.29826850682275,5.433815023192001,1.197637581195465,51.87153750917671,128.25380614550548,30.181620980418465,17.522519205169495,0
B1101,77.8465273400373,5.26153191023576,1.7052789276938571,49.742395190725205,150.92698729097413,51.722670574502665,20.561331790296244,0
B1102,70.39681213022358,5.111534506049099,2.2131355786724356,55.06067849168387,134.09130632697273,15.573171731948992,19.772476035637045,0
B1103,75.31882005810189,6.152965664289558,0.2397029001005706,51.391174074738956,134.63984924723763,84.61490023852524,19.650589722144122,0
B1104,67.79872043995556,4.826675532823169,2.289460893430422,56.52407631215795,166.32768292290424,20.750446606085447,16.082365955700805,0
B1105,71.07553098959566,6.436178902314447,3.622325969819334,54.4359657365289,127.73937715151766,14.21260262153645,17.30910841804157,0
B1106,67.72490075290239,5.0647411304631405,1.7372493613051259,58.651903169158714,127.26965266967554,23.454553867086496,19.098402435143015,0
B1107,70.47435115844746,4.4337901330178635,2.3078462854444077,50.51157258734378,130.56022611482481,77.56083398506833,17.117696032145492,0
B1108,75.78138661855829,5.241951748596895,2.9199373545003198,54.33681581045768,104.8655103361762,14.523307491621452,17.887593831337583,0
B1109,64.22705809563443,4.55425287980874,1.968837199978403,45.8501104883995,113.34147545371866,60.298474535434934,19.47098912356589,0
B1110,73.95490639595636,4.7489464913119,1.6352318491748135,43.78977431908696,112.40746099961498,72.15631705536131,17.732700101357135,0
B1111,73.06981021049525,5.438219980009295,0.27941087702259826,59.94737348293281,129.7142096582934,72.5973044434584,18.997331096024457,1
B1112,69.32632519936442,5.533349253190075,2.6127925755159787,49.513432734258814,117.38738156668202,22.105479794731803,22.004002603243052,0
B1113,65.49273965525195,4.826699379847446,2.0094652722168824,53.634163961036656,122.07335138211454,10.546159853985081,18.121910642228606,0
B1114,72.32458278471242,5.7924430870278405,1.2898529188894705,48.86618010087973,136.31181930222698,45.392574539499584,21.094543181382253,0
B1115,69.6172828092129,5.89450465481268,2.201277368222155,43.89439044356025,132.94726108056207,23.22368107200915,19.73061414807619,0
B1116,73.04704295109617,6.061781053937975,1.633055714555055,48.07688024807681,117.5741849543813,67.93437281125442,15.272067614329114,0
B1117,72.09833465485549,5.517648044275433,1.6772590951075796,58.051958124373996,109.95007354682666,37.10235196898789,16.075298535620245,0
B1118,79.20800501094412,6.018057227251419,2.5850329248869666,51.886680519955966,137.02912097479782,45.441854692981885,16.66608905724623,1
B1119,70.92289967637139,4.071520943215566,1.0292940709409244,36.01968788188679,131.608367713648,15.213643979154064,16.619363182747875,0
B1120,67.39426128320162,5.009256070822922,2.9378522288590068,46.49328880396692,95.90614772556927,56.079525789337254,18.30136255856501,1
B1121,72.80674035730343,4.679796846205944,0.9818510695052771,60.47605654893299,115.30269091637578,21.697177066871657,19.852216905780008,0
B1122,,5.271535516676435,1.5698388733157889,46.50342196705031,122.48273193025143,66.10870948234434,21.26134851675039,0
B1123,78.11634408858197,4.857130468481958,3.638356955253262,35.396649157860736,131.68244575681547,11.405194029310433,19.17798519519518,0
B1124,75.75800060661561,5.100305294830161,3.001883809313938,61.251342197957804,133.65152242409656,92.8305133053191,17.51950497668294,0
B1125,73.60591976617279,6.32930492812243,2.1780831939963523,52.77674756868955,124.2585900176321,66.60742807272305,13.919069264014276,0
B1126,78.58486301048802,5.098168122147773,1.3475758275990268,47.5099099883104,128.77871297038283,21.355661103073356,18.655297065918145,0
B1127,66.65056625554718,5.448275390314128,1.6765821546400854,45.40007584742552,120.9620520356723,6.268518091567021,18.55669442612898,0
B1128,69.12111810262614,5.060638402045459,2.158620251668557,55.57646350854215,109.8922246772916,35.10166029846968,18.902443257785706,0
B1129,67.83040826367514,5.245427972774101,2.130018585871679,44.20611619841665,116.08103413438118,18.753193764698665,23.133728654947333,0
B1130,70.24585588579905,5.203610008261643,2.0273032562992297,56.037794971611916,120.28486779960163,24.657019980759138,21.22931240162476,0
B1131,65.8049123359966,5.468994439583896,2.0753339887326527,51.79536700006979,119.47981124972115,83.54752325941006,20.22713402014997,1
B1132,74.85817926066483,5.899184521328307,1.9284999122359088,49.71277347841145,91.71640643334794,59.28841940457645,16.38343031384248,0
B1133,70.99999786305553,6.188436398561998,0.9464170114879897,49.018603637349166,114.03774997605854,20.881188772600954,17.371411551767164,0
B1134,65.38137167473803,5.3857720491455,1.6867914062713338,46.77522374300075,120.84308479633728,55.09934606187039,18.291341864757296,0
B1135,67.42989413456607,5.553728131621361,2.8316992431894774,55.31948084146486,115.77945012141448,28.02025880824939,16.794104327177223,0
B1136,73.41081231352588,4.50948129448866,1.005332561959106,41.94260017528716,116.29764306732622,92.85807779222803,19.60102195496726,0
B1137,75.77156955552472,5.147273954550628,1.9483555907685772,36.64652411218854,127.31987056206881,7.9481507237325735,19.28519946827455,0
B1138,80.98528901261304,5.764173678930153,1.444196856983325,52.301080860247325,103.8156421942705,70.90865799510335,16.105722855279677,1
B1139,85.11238109703298,5.719581183050292,2.1890803435184893,52.41866829647003,95.57936679073183,74.56973235722846,21.132996760011473,0
B1140,73.86484244974199,5.3269658396770305,1.7890934551465456,51.361688067582364,114.77745313744988,11.044648756193023,18.72508273437949,0
B1141,67.5470784598566,5.731836375740771,3.2819149319797356,50.85409858732627,131.46171608252683,20.46824278082164,14.696043477167047,0
B1142,62.405791736709105,5.494460025396291,2.505266523352203,45.75621735163716,145.31329559229957,39.58759931935618,18.38704571164107,0
B1143,73.20470158054727,5.920183754955593,1.050557467378231,53.512378930698674,131.7319235864211,83.13393438761611,19.118654203030392,1
B1144,68.34176507110354,5.373615494174267,2.636982409290959,47.681093112718216,97.97604360196729,53.329994457664945,20.64014319515863,0
B1145,70.13089232919141,4.986581010657379,1.4802785149903497,44.590205074293756,116.51449140934844,63.97761650065615,17.757551913121443,0
B1146,,5.401504754159815,1.6384029028979732,45.8167608142122,123.84951571622294,75.47115519111584,20.321464188383857,1
B1147,71.36644101112627,3.4416433744883346,2.3510552160856975,62.144477891430824,122.66386675385388,79.5310509503768,18.911712370894474,1
B1148,76.7969110385444,5.42973144183103,1.7066020642158923,35.85516742568197,128.0895682941431,47.865608877531294,15.606879860117324,1
B1149,72.70671855350405,3.01095230487113,2.8142846530583645,51.49851673007059,106.24426580308858,50.79138248961332,15.38663309833847,0
B1150,71.2861432333259,4.165921955556749,1.4803919507892838,36.24622700663398,120.97414631326114,69.62052713790015,20.969631714328568,0
B1151,67.33955811228385,5.471061160564591,1.6048427579269096,47.24236663173919,126.30484244664194,28.700812286206375,21.13116519243989,0
B1152,64.46392674883039,5.4865176023600775,1.574903285161513,44.96460760392068,132.3850642995549,81.9040762728972,19.210400306890392,0
B1153,69.81161440917,4.502542731916042,1.6474890013159689,33.40480192324085,107.91422750080812,6.870814202825741,21.79055478659606,0
B1154,71.75797852131755,4.772738774872637,2.9793532444382507,50.72326313303634,114.82264699135654,22.61944419887522,20.824541667891534,0
B1155,79.95568461110948,6.022324593168479,2.6030370348882426,45.33973356465463,79.44273479889989,77.01799487328529,20.003983204855388,0
B1156,72.58623534662799,4.909581921056395,3.4679551632096572,33.305555602071294,110.67807048633338,35.6232390703405,16.49511472478592,0
B1157,76.42232779960376,6.545752187441791,3.9141153631194037,53.876976635419766,112.13377660543435,18.48495494230754,22.309143252271156,0
B1158,69.75316980657382,5.198848088094192,1.275426374454128,58.04504324592254,104.70623237748835,21.8079280140263,19.6798631508582,0
B1159,66.66775305112338,5.44482170612876,2.156335301861831,58.430870396076,122.48418225348978,52.76807617424626,17.651154695854434,0
B1160,67.65697456995433,6.170124639099164,1.1590397466852536,50.5126950845603,119.16081851932098,81.1563376410489,17.029805988328345,0
B1161,68.73648270958911,5.278616269716052,1.4779152578013863,48.32240697003981,86.11179183633583,11.358564419399954,19.064924319330487,0
B1162,81.57811379595825,4.598593611585519,1.5959339917954645,57.29709634627058,123.23261953952635,7.743281821218446,14.8236700133554,0
B1163,68.30375994349026,5.134163528983426,1.2542761006893806,59.77668509738069,106.0751380381646,46.86513222531588,20.039281205776298,0
B1164,75.77320141681355,5.178633558285946,1.2584901816812692,55.93498092012938,127.28533438785773,91.05686735482712,16.40214420767314,1
B1165,67.93682769860838,4.381155008679061,1.9845724971837961,41.409236784391396,100.77223128407002,30.110882307271375,19.31533783941343,0
B1166,76.1920785579341,5.046500757195506,1.1266252652908744,49.40941397250445,120.4500980779641,91.32534851603435,17.35243525781205,1
B1167,73.73227934747638,4.754684743601538,2.7737015673101064,51.07661301004,115.75255006670241,84.89130589310012,17.91827883200565,1
B1168,71.29512946053859,5.75461465431246,1.3657971700659886,35.33268121757939,124.54652827425495,30.482156874876,16.834798279916857,0
B1169,71.81656863239054,5.220767124511154,4.347655176077113,51.285524617345416,121.8704591647702,78.5253257830532,18.145295251402235,1
B1170,69.05345537056775,5.030322550511459,1.738892439228484,63.910942781855724,116.17253737467819,66.72805723119369,22.65663500123818,1
B1171,74.00732490666937,5.1362908416264546,2.1576141135336417,52.47955316060554,96.95591528933633,51.064015001428146,21.54713117950701,0
B1172,69.95257433846649,5.3338732110436995,1.0637270524271718,58.313891570092295,97.84188054808453,43.062452873858724,19.279853700990003,0
B1173,66.48477406304738,5.570088519813868,3.464873406502112,49.280403110900934,111.24169591361671,78.39524803329111,18.444352615757104,0
B1174,66.24928091556171,4.6001726627983714,2.995600544642333,47.48747173211325,119.8758017410562,76.37714894255191,20.357242619524346,0
B1175,72.77664562974954,4.5750474204272376,2.33753269658889,50.66889973056683,110.87628079201325,73.12427023483032,20.985934867036626,0
B1176,79.10591065384696,5.862807529241518,1.0225579609763475,42.28921346410897,129.378178958692,94.84303560937663,16.674399559143435,1
B1177,72.71996226108047,4.952597876677162,2.268533502179696,41.25357368935928,115.81168621182475,48.06612148472455,18.329634491209156,0
B1178,71.46612753250552,4.349894744441876,1.2028551631861961,56.864131900185555,105.52480912830734,77.62306800379243,14.491691894950222,1
B1179,73.28621762821145,5.466287625629863,3.269884210778689,57.60639640006563,115.82855560518136,82.62305302851306,20.97082464257397,0
B1180,77.87700783768071,5.478021883619612,2.7473557854825383,41.06225579088855,123.38789754474828,24.044232330831555,23.043053366941884,0
B1181,72.98722125613736,4.281570845645977,2.176351230790189,54.77599163187705,124.87327078236876,8.785979784775488,18.67618177417079,0
B1182,70.15082746124818,5.337689029278164,0.15089946940214216,47.39128017075785,148.17568697989694,41.42735619697217,13.824977725213364,0
B1183,76.9782991952695,5.641349855457024,1.3132672170727755,50.378660021433014,109.96635989994871,82.10630159930984,19.839559136469468,1
B1184,73.92940397307726,5.424631871023758,2.6502089052798983,51.221530476045444,118.897820076144,31.01929530750592,16.511003834472024,0
B1185,78.91090196398196,5.579188890256837,3.070306953378525,54.960453276870226,126.3918592022914,68.00091386606817,17.04063122833819,1
B1186,72.82455496749857,4.357438541145551,2.9873358491937054,48.579027413042326,119.64865561198776,5.661332515783641,19.878468057540207,0
B1187,66.48988935725775,5.398624092997718,0.8263895982068357,57.87113396711355,112.4907278101702,36.982798908821394,19.060019076127993,0
B1188,65.84328360339451,5.018428144317732,2.341241845450323,50.165889878319476,96.76114235483635,60.396502528233604,17.426160694255078,1
B1189,79.42917569504063,4.910325904765213,2.9124121731863437,52.36928990728673,112.33748161420476,16.67814710651032,17.070867608276338,0
B1190,79.75649574352484,5.722333365651836,0.773331547534204,42.16716185923927,103.89446380923299,85.69462209326906,18.77683932148583,1
B1191,71.1921635402283,6.087564706404538,2.093676387701411,63.11061307493384,94.10089978314332,19.06465794053713,17.59917578447279,0
B1192,70.27565705488806,6.276622032760216,2.3190739186467653,51.288774462434766,108.0648173749412,86.88141905035953,16.059678306073383,1
B1193,78.5764993150899,5.988884722903543,1.8593883321226121,52.99098197741569,104.29362418850319,24.47503778146772,17.768361000747607,0
B1194,67.0182944308043,5.13415949102189,0.6182705156790387,36.74269932151921,128.75679817939422,94.48508065242567,19.247103771161406,1
B1195,,5.411632097815806,1.839441511941017,42.241085838446295,129.0163775612144,59.42738419660318,18.10817237299681,1
B1196,74.8949705761007,5.660093723070546,1.8381556557959808,56.665185815431116,106.44181065628688,12.591040499448015,15.390281083853992,0
B1197,70.22427694713184,5.272706769579678,1.9815420763617968,50.00823782804823,116.09657054155318,10.874951103079386,20.675942167026186,0
B1198,71.97695159975967,5.278458512746927,1.6492228596599445,34.603541856197516,92.12636006831197,11.742952663352188,12.474614838724666,0
B1199,71.26450695663969,5.6942518791257095,1.7455902774068262,55.26802950288673,112.58490074725958,58.090347256185666,17.51799665893744,1
B1200,73.5190854695952,5.164430412384441,2.0682349741224177,44.19352036953094,125.98472851053518,77.86212820946467,17.135563399981386,0
B1201,78.33366837591173,4.762427838175803,2.4539636839757692,57.87921890113698,132.37406834421154,41.26664675934551,18.825993531317113,0
B1202,72.40763208105786,4.951316160498485,1.8564585897146664,47.3851502497741,109.3042937746303,45.03521833536756,19.73565597716602,0
B1203,74.89772456974586,5.580346226640246,1.7722808573055986,49.43294680214371,135.7778229079128,58.035893329816524,20.97888257817428,1
B1204,62.774225545360395,5.201795974719974,2.1738832306035665,56.25268205014154,97.26462117729793,52.973654430772015,16.932709278625246,0
B1205,71.78076719131447,5.404125986121003,0.5632672592838548,41.71754920401737,101.28558301284312,66.9255559791143,19.79048114213366,0
B1206,68.20546378368208,,2.4816281017811663,41.05007234516242,130.64492798456814,47.46071481467239,18.930800453339213,0
B1207,66.51534122809367,4.975095122261434,2.099549522301633,46.62451105721325,145.0668184284487,69.24746165576607,14.734613374596908,0
B1208,68.04831434882063,5.653748898177883,2.1317548212780495,53.79020959734856,127.40147982275543,94.75796682919707,22.681188561955043,1
B1209,70.49644451684634,5.427305562075037,2.8685874460755714,38.68385923170557,119.39486420198982,36.52680580238884,15.33469472007156,0
B1210,76.12156144060206,4.459112147853113,0.5377475759614014,36.32375780077632,87.07224380216687,6.0993916623815725,19.422893999081374,0
B1211,66.03123277017197,6.065382874711747,0.520932904112829,53.76604648930655,89.66329415934781,16.30625409964893,19.357911877235043,0
B1212,72.13784171667488,4.899553153745851,2.319043076258816,43.779151812030975,121.94114305343804,54.81627664882584,19.10640092112397,0
B1213,69.8212375499989,4.20694279408889,2.0943065158971876,45.254417909558015,114.62905995643239,35.983200843018686,17.411930859244464,0
B1214,70.52547107537117,4.572973774248219,2.2361415545535457,35.00232718641884,103.41247226771823,89.59843343344933,20.319955832509105,1
B1215,76.51241021387072,,1.7302983398620437,43.24714479953612,120.98298871245076,61.470148109664464,15.06719155732519,1
B1216,74.42151946651767,5.23130399119452,2.631482939391945,47.94702892358195,121.72697051261714,51.83196673689211,18.35517666491737,0
B1217,78.01829148349235,5.035689696672258,2.846111074392896,54.51264500336025,134.1662380281041,76.82355511448168,17.259475711584592,0
B1218,71.30472444337545,4.997900819415644,2.4871858351612217,42.60138883635753,122.04903424519051,28.27308839441856,17.009944527452532,0
B1219,68.86825824748183,5.571821179289487,1.8913372332763336,59.60163284162748,138.42591552501577,78.77646862541238,19.443245132397802,0
B1220,70.99263532403775,5.403925216715622,0.41384848990847756,43.2081078307414,120.1199104432322,5.2754994377683655,20.870452793983304,0
B1221,73.09123556072049,5.389628722386572,2.7153889664297024,43.218357388903776,118.26997507788995,60.77096259221459,17.744837323958894,1
